GEOID,NAME,pov_count,pov_se,snap,hu_sampled,pep,rrate
48213,"Henderson County, Texas",11667,674.7720364741641," 11,940 ",2998,86158,80.1
48215,"Hidalgo County, Texas",237121,5312.462006079028," 221,600 ",13212,898471,86.3
48217,"Hill County, Texas",5085,403.03951367781156," 4,609 ",2019,38101,89.3
48219,"Hockley County, Texas",2628,327.0516717325228," 2,928 ",957,21460,84.1
48221,"Hood County, Texas",5191,603.6474164133739," 4,403 ",1682,67774,78.4
48223,"Hopkins County, Texas",4502,492.4012158054711," 3,862 ",1375,38172,87.1
48225,"Houston County, Texas",3134,341.03343465045594," 3,661 ",886,22066,80.2
48227,"Howard County, Texas",4445,423.7082066869301," 4,094 ",890,30554,65.9
48229,"Hudspeth County, Texas",497,157.4468085106383,864,145,3451,57.9
48231,"Hunt County, Texas",12640,786.0182370820669," 12,020 ",2701,113347,80.5
48233,"Hutchinson County, Texas",2340,320.97264437689967," 2,287 ",783,20033,81.1
48235,"Irion County, Texas",107,41.33738601823708,97,119,1549,68.1
48237,"Jack County, Texas",1024,177.50759878419453,802,331,8875,77.3
48239,"Jackson County, Texas",2104,349.5440729483283," 1,925 ",386,15221,74.5
48241,"Jasper County, Texas",7032,558.0547112462006," 6,272 ",927,32694,88.9
48243,"Jeff Davis County, Texas",534,183.58662613981764,89,105,1856,65.2
48245,"Jefferson County, Texas",44758,1863.8297872340424," 41,778 ",5592,251496,81.9
48247,"Jim Hogg County, Texas",1427,344.6808510638298," 1,413 ",164,4720,91.1
48249,"Jim Wells County, Texas",8920,798.7841945288753," 9,829 ",814,38662,74.9
48251,"Johnson County, Texas",19933,1217.629179331307," 15,509 ",3764,202906,79.2
48253,"Jones County, Texas",1761,220.06079027355622," 2,022 ",585,20381,74.2
48255,"Karnes County, Texas",2419,351.36778115501517," 2,099 ",441,15018,72.5
48257,"Kaufman County, Texas",15419,1127.051671732523," 16,897 ",2957,185690,81.6
48259,"Kendall County, Texas",2353,363.5258358662614," 1,560 ",904,50537,83
48261,"Kenedy County, Texas",3,3.03951367781155,26,58,343,35.4
48263,"Kent County, Texas",56,19.45288753799392,63,95,734,77.4
48265,"Kerr County, Texas",5999,508.8145896656535," 3,985 ",1544,53915,86
48267,"Kimble County, Texas",645,147.11246200607903,482,228,4442,82.2
48269,"King County, Texas",29,15.80547112462006,3,40,217,76.3
48271,"Kinney County, Texas",320,111.85410334346504,515,67,3148,59.4
48273,"Kleberg County, Texas",8329,843.7689969604863," 6,191 ",596,30069,64.9
48275,"Knox County, Texas",364,73.55623100303951,533,295,3302,70.8
48277,"Lamar County, Texas",9301,637.6899696048632," 7,311 ",1277,51127,82.6
48279,"Lamb County, Texas",2023,282.67477203647417," 2,049 ",616,12711,83.8
48281,"Lampasas County, Texas",2022,265.04559270516717," 2,143 ",760,23262,87.6
48283,"La Salle County, Texas",1301,398.17629179331306," 1,307 ",124,6537,73
48285,"Lavaca County, Texas",1892,244.37689969604864," 1,991 ",1142,20571,93.3
48287,"Lee County, Texas",2121,348.32826747720367," 1,708 ",493,18240,66.9
48289,"Leon County, Texas",2301,294.8328267477204," 2,040 ",634,16538,74.6
48291,"Liberty County, Texas",16281,1418.2370820668693," 17,335 ",1584,108272,77.6
48293,"Limestone County, Texas",4154,358.6626139817629," 3,450 ",906,22250,84.3
48295,"Lipscomb County, Texas",394,71.73252279635258,205,356,2906,89
48297,"Live Oak County, Texas",1702,237.68996960486322," 1,476 ",367,11584,75.3
48299,"Llano County, Texas",2542,322.7963525835866," 1,923 ",1158,22875,85.4
48301,"Loving County, Texas",5,4.25531914893617,5,3,43,57.2
48303,"Lubbock County, Texas",51998,1605.4711246200607," 38,404 ",7559,320940,82.5
48305,"Lynn County, Texas",980,158.0547112462006,820,403,5761,86.9
48307,"McCulloch County, Texas",1082,185.41033434650456," 1,271 ",406,7452,85.8
48309,"McLennan County, Texas",43507,1744.0729483282676," 33,636 ",6161,268583,81.6
48311,"McMullen County, Texas",57,28.57142857142857,62,54,568,79.1
48313,"Madison County, Texas",1505,234.65045592705167," 1,796 ",440,13742,77.1
48315,"Marion County, Texas",1750,215.19756838905775," 1,882 ",366,9571,86.5
48317,"Martin County, Texas",419,133.7386018237082,572,129,5216,49.5
48319,"Mason County, Texas",253,64.43768996960486,244,192,3931,82.6
48321,"Matagorda County, Texas",7816,782.9787234042553," 6,167 ",795,36359,62.9
48323,"Maverick County, Texas",12981,1068.693009118541," 16,843 ",815,57762,71.8
48325,"Medina County, Texas",5641,727.6595744680851," 6,518 ",1069,54797,72.8
48327,"Menard County, Texas",405,102.73556231003039,215,112,1958,74.9
48329,"Midland County, Texas",18048,1407.2948328267478," 13,954 ",2452,177108,60.3
48331,"Milam County, Texas",3907,391.48936170212767," 3,616 ",840,25951,71.1
48333,"Mills County, Texas",332,57.75075987841945,383,397,4548,90.3
48335,"Mitchell County, Texas",999,155.01519756838906,901,319,9075,79
48337,"Montague County, Texas",2739,349.5440729483283," 1,946 ",951,21598,85.1
48339,"Montgomery County, Texas",60445,2863.8297872340427," 48,093 ",10192,711354,78.2
48341,"Moore County, Texas",3226,443.76899696048633," 1,607 ",432,21190,71.5
48343,"Morris County, Texas",1985,249.2401215805471," 2,403 ",411,12066,84.5
48345,"Motley County, Texas",123,37.08206686930091,88,134,1020,88.9
48347,"Nacogdoches County, Texas",13307,627.9635258358662," 9,590 ",1798,65375,77
48349,"Navarro County, Texas",8814,666.2613981762918," 7,810 ",1802,55635,85.5
48351,"Newton County, Texas",2689,294.8328267477204," 2,192 ",453,12039,90.2
48353,"Nolan County, Texas",2679,269.90881458966567," 2,367 ",626,14306,76
48355,"Nueces County, Texas",61023,2254.711246200608," 61,858 ",7595,352289,80.4
48357,"Ochiltree County, Texas",1516,330.69908814589667,702,251,9704,86.4
48359,"Oldham County, Texas",301,75.98784194528875,81,203,1783,83.4
48361,"Orange County, Texas",10663,831.6109422492401," 11,987 ",2084,85722,83.2
48363,"Palo Pinto County, Texas",4868,425.531914893617," 3,228 ",1299,29747,82.2
48365,"Panola County, Texas",2635,352.58358662613983," 3,025 ",746,22838,95
48367,"Parker County, Texas",12122,944.6808510638298," 8,337 ",3531,173494,87.6
48369,"Parmer County, Texas",931,164.1337386018237,734,336,9617,77.7
48371,"Pecos County, Texas",3445,516.1094224924012," 1,887 ",276,14623,56.6
48373,"Polk County, Texas",8675,655.3191489361702," 8,057 ",1548,54186,87.9
48375,"Potter County, Texas",23024,1059.5744680851064," 18,199 ",2831,114647,75.1
48377,"Presidio County, Texas",2192,560.4863221884499," 1,322 ",148,5795,56.8
48379,"Rains County, Texas",1590,258.3586626139818," 1,318 ",509,12986,89.4
48381,"Randall County, Texas",13392,998.1762917933131," 8,430 ",3560,148255,82.4
48383,"Reagan County, Texas",361,117.32522796352583,273,136,3141,69.9
48385,"Real County, Texas",521,131.91489361702128,450,156,2854,68
48387,"Red River County, Texas",2389,240.12158054711247," 1,759 ",663,11678,88.2
48389,"Reeves County, Texas",2669,398.17629179331306," 1,840 ",262,11770,56.3
48391,"Refugio County, Texas",1128,167.78115501519756," 1,039 ",376,6666,80.3
48393,"Roberts County, Texas",50,21.27659574468085,34,88,840,89.8
48395,"Robertson County, Texas",2768,371.42857142857144," 2,903 ",647,17267,81
48397,"Rockwall County, Texas",4991,606.6869300911854," 4,670 ",2074,131307,79.3
48399,"Runnels County, Texas",1004,139.8176291793313," 1,242 ",529,9868,93.9
48401,"Rusk County, Texas",6795,676.5957446808511," 6,494 ",1575,53079,86.1
48403,"Sabine County, Texas",1414,217.629179331307," 1,820 ",446,10106,82.6
48405,"San Augustine County, Texas",2101,253.49544072948328," 1,602 ",346,7833,80.3
48407,"San Jacinto County, Texas",4928,547.112462006079," 4,526 ",742,28936,90.8
48409,"San Patricio County, Texas",10387,941.0334346504559," 12,099 ",1878,70660,80.2
48411,"San Saba County, Texas",753,103.95136778115501,646,362,5845,83.8
48413,"Schleicher County, Texas",216,61.39817629179331,265,106,2391,72.4
48415,"Scurry County, Texas",1411,289.36170212765956," 1,866 ",416,16212,67.1
48417,"Shackelford County, Texas",363,89.36170212765957,343,188,3229,74.4
48419,"Shelby County, Texas",5635,467.4772036474164," 4,370 ",805,24179,82.1
48421,"Sherman County, Texas",151,54.10334346504559,174,102,2678,61.4
48423,"Smith County, Texas",28262,1742.857142857143," 25,541 ",5225,245209,91.6
48425,"Somervell County, Texas",607,111.85410334346504,648,220,9888,70.3
48427,"Starr County, Texas",21862,1341.033434650456," 20,945 ",1209,65934,85.6
48429,"Stephens County, Texas",1187,213.3738601823708," 1,173 ",318,9343,76.3
48431,"Sterling County, Texas",37,15.19756838905775,89,80,1397,54
48433,"Stonewall County, Texas",105,50.45592705167173,119,103,1218,73.7
48435,"Sutton County, Texas",381,173.86018237082067,330,151,3221,66.3
48437,"Swisher County, Texas",1868,248.6322188449848," 1,170 ",273,6955,83
48439,"Tarrant County, Texas",229884,4771.428571428572," 209,689 ",41151,2182947,83.6
48441,"Taylor County, Texas",18686,902.7355623100303," 16,795 ",3637,146836,83.4
48443,"Terrell County, Texas",70,27.96352583586626,67,69,687,59.8
48445,"Terry County, Texas",2381,351.9756838905775," 1,951 ",328,11547,81.2
48447,"Throckmorton County, Texas",222,48.02431610942249,149,83,1526,69.3
48449,"Titus County, Texas",5368,455.9270516717325," 4,169 ",979,31357,86.9
48451,"Tom Green County, Texas",13394,1021.2765957446809," 12,014 ",2615,119057,77
48453,"Travis County, Texas",140926,4034.0425531914893," 80,371 ",25447,1334961,69.4
48455,"Trinity County, Texas",2194,289.9696048632219," 2,801 ",622,14228,79.4
48457,"Tyler County, Texas",3495,354.4072948328267," 3,248 ",834,20382,92.1
48459,"Upshur County, Texas",5460,474.7720364741641," 5,540 ",1172,43281,84.1
48461,"Upton County, Texas",539,119.14893617021276,390,182,3109,65.2
48463,"Uvalde County, Texas",5242,714.2857142857143," 6,241 ",544,24960,61.9
48465,"Val Verde County, Texas",8377,800," 9,896 ",888,47720,62.5
48467,"Van Zandt County, Texas",6959,756.2310030395137," 5,846 ",1598,64000,85.7
48469,"Victoria County, Texas",14288,1093.0091185410333," 14,011 ",2104,91664,78
48471,"Walker County, Texas",11109,830.3951367781154," 6,764 ",1138,81268,75.2
48473,"Waller County, Texas",7387,781.7629179331307," 5,817 ",924,63553,69.9
48475,"Ward County, Texas",1620,294.8328267477204," 1,264 ",366,10966,64.5
48477,"Washington County, Texas",4287,445.5927051671732," 3,161 ",722,37007,74.8
48479,"Webb County, Texas",55716,2463.22188449848," 66,412 ",4583,269148,77.2
48481,"Wharton County, Texas",5927,588.4498480243161," 6,340 ",889,41739,67.7
48483,"Wheeler County, Texas",683,151.3677811550152,529,342,4804,88.3
48485,"Wichita County, Texas",18767,1241.337386018237," 17,106 ",3707,130180,83.4
48487,"Wilbarger County, Texas",2301,293.00911854103344," 1,897 ",397,12522,87.6
48489,"Willacy County, Texas",4593,524.6200607902736," 5,046 ",471,20037,64.4
48491,"Williamson County, Texas",40507,1754.4072948328267," 25,935 ",12597,697191,80.1
48493,"Wilson County, Texas",4987,691.1854103343464," 3,933 ",1305,54183,74.7
48495,"Winkler County, Texas",893,188.4498480243161,909,229,7414,59.1
48497,"Wise County, Texas",6474,665.0455927051671," 4,784 ",2151,78097,83.4
48499,"Wood County, Texas",5600,533.1306990881459," 4,556 ",1391,47921,87.3
48501,"Yoakum County, Texas",908,271.73252279635255,733,165,7468,86.2
48503,"Young County, Texas",2952,409.72644376899694," 1,843 ",472,18124,72
48505,"Zapata County, Texas",5092,475.37993920972644," 4,258 ",265,13736,85.9
48507,"Zavala County, Texas",3438,462.61398176291794," 3,501 ",277,9312,71
49001,"Beaver County, Utah",514,158.0547112462006,466,195,7233,80.4
49003,"Box Elder County, Utah",5111,520.9726443768997," 2,825 ",2257,62684,88.6
49005,"Cache County, Utah",17385,885.1063829787234," 5,058 ",3974,142393,94.2
49007,"Carbon County, Utah",3377,373.86018237082067," 2,464 ",806,20609,88.6
49009,"Daggett County, Utah",72,17.62917933130699,40,303,992,93.6
49011,"Davis County, Utah",21737,1389.0577507598784," 12,168 ",7238,373207,93.1
49013,"Duchesne County, Utah",2605,273.5562310030395," 2,096 ",1337,20477,76.8
49015,"Emery County, Utah",1112,174.46808510638297,740,517,10144,80.5
49017,"Garfield County, Utah",557,100.91185410334346,218,430,5314,75
49019,"Grand County, Utah",1632,292.4012158054711,520,231,9706,72.2
49021,"Iron County, Utah",8099,660.790273556231," 4,271 ",1550,64211,86
49023,"Juab County, Utah",1091,160.48632218844983,581,427,13023,90.3
49025,"Kane County, Utah",812,168.9969604863222,357,403,8425,88.1
49027,"Millard County, Utah",1142,186.62613981762917,769,714,13437,86.8
49029,"Morgan County, Utah",214,83.89057750759878,130,305,13000,93.1
49031,"Piute County, Utah",188,40.72948328267477,90,164,1550,86.6
49033,"Rich County, Utah",244,74.77203647416414,83,361,2670,97.1
49035,"Salt Lake County, Utah",97689,2880.851063829787," 62,284 ",26140,1185813,87.1
49037,"San Juan County, Utah",2601,251.06382978723403," 2,586 ",855,14358,58.6
49039,"Sanpete County, Utah",4078,468.69300911854106," 1,676 ",1272,30277,91.5
49041,"Sevier County, Utah",2258,263.2218844984802," 1,888 ",1146,22344,90.9
49043,"Summit County, Utah",1933,197.56838905775075,424,2163,42759,91.2
49045,"Tooele County, Utah",3562,443.76899696048633," 4,090 ",1579,82051,91.9
49047,"Uintah County, Utah",3991,367.78115501519756," 3,419 ",1062,37747,78.7
49049,"Utah County, Utah",58181,1744.0729483282676," 21,751 ",15702,719174,89
49051,"Wasatch County, Utah",1829,341.6413373860182,513,1068,37144,83.1
49053,"Washington County, Utah",18540,1051.063829787234," 8,976 ",4045,202452,88.8
49055,"Wayne County, Utah",231,72.34042553191489,152,240,2614,76.3
49057,"Weber County, Utah",19731,1101.5197568389058," 16,839 ",6370,271926,92.9
50001,"Addison County, Vermont",2524,210.33434650455928," 2,918 ",2949,37720,92.9
50003,"Bennington County, Vermont",4128,360.48632218844983," 5,584 ",2236,37183,74.9
50005,"Caledonia County, Vermont",3727,303.951367781155," 4,484 ",2134,30610,85
50007,"Chittenden County, Vermont",16606,829.7872340425532," 13,442 ",4600,169481,83.3
50009,"Essex County, Vermont",850,108.8145896656535," 1,071 ",906,6010,82
50011,"Franklin County, Vermont",5032,493.00911854103344," 6,210 ",2105,50994,81.9
50013,"Grand Isle County, Vermont",559,96.04863221884499,835,814,7467,86.4
50015,"Lamoille County, Vermont",2045,231.0030395136778," 2,533 ",1328,26060,83.1
50017,"Orange County, Vermont",2727,267.4772036474164," 3,072 ",2003,29943,80.2
50019,"Orleans County, Vermont",2891,220.06079027355622," 4,813 ",2550,27516,79.4
50021,"Rutland County, Vermont",7068,488.7537993920973," 8,387 ",3864,60271,87.9
50023,"Washington County, Vermont",5456,468.69300911854106," 5,713 ",3374,60142,82.4
50025,"Windham County, Vermont",5308,498.4802431610942," 6,041 ",3325,45966,86.4
50027,"Windsor County, Vermont",4981,463.2218844984802," 6,019 ",3416,58101,84.7
51001,"Accomack County, Virginia",4883,409.72644376899694," 5,398 ",1598,33239,93
51003,"Albemarle County, Virginia",7141,634.6504559270517," 6,077 ",3031,115676,87.7
51005,"Alleghany County, Virginia",1916,215.19756838905775," 2,202 ",693,14595,90.3
51007,"Amelia County, Virginia",1468,307.5987841945289," 1,467 ",260,13480,82.1
51009,"Amherst County, Virginia",3291,315.5015197568389," 3,992 ",1024,31396,89.9
51011,"Appomattox County, Virginia",2007,218.2370820668693," 2,489 ",546,16864,95.1
51013,"Arlington County, Virginia",16573,893.6170212765958," 8,462 ",7245,234162,85.8
51015,"Augusta County, Virginia",5455,497.8723404255319," 5,800 ",1855,78247,92.2
51017,"Bath County, Virginia",841,199.3920972644377,338,187,4051,98.8
51019,"Bedford County, Virginia",6429,610.3343465045592," 6,423 ",2297,81525,94
51021,"Bland County, Virginia",668,123.40425531914893,587,236,6179,95.5
51023,"Botetourt County, Virginia",2037,333.1306990881459," 1,821 ",1185,34125,91.8
51025,"Brunswick County, Virginia",2090,218.2370820668693," 3,321 ",643,15749,94.7
51027,"Buchanan County, Virginia",4485,547.7203647416413," 5,178 ",670,19087,93
51029,"Buckingham County, Virginia",2039,224.3161094224924," 2,822 ",627,16978,87.5
51031,"Campbell County, Virginia",5517,506.3829787234042," 6,910 ",1496,55270,93.9
51033,"Caroline County, Virginia",3496,628.5714285714286," 3,971 ",837,32640,88.8
51035,"Carroll County, Virginia",4688,564.1337386018237," 4,740 ",921,29239,95
51036,"Charles City County, Virginia",760,93.61702127659575,867,830,6610,88.4
51037,"Charlotte County, Virginia",2762,232.82674772036475," 2,148 ",567,11336,94
51041,"Chesterfield County, Virginia",25098,1361.7021276595744," 29,381 ",7749,383876,81.5
51043,"Clarke County, Virginia",1014,204.86322188449847,598,481,15466,89
51045,"Craig County, Virginia",652,191.48936170212767,528,127,4843,93
51047,"Culpeper County, Virginia",4229,562.9179331306991," 4,280 ",1055,54973,89
51049,"Cumberland County, Virginia",748,153.79939209726444," 1,911 ",236,9878,87.2
51051,"Dickenson County, Virginia",2716,325.83586626139817," 2,864 ",612,13640,92.5
51053,"Dinwiddie County, Virginia",2923,350.15197568389056," 4,390 ",694,28343,83.2
51057,"Essex County, Virginia",1628,303.3434650455927," 1,938 ",435,10598,78.8
51059,"Fairfax County, Virginia",67276,2341.641337386018," 48,677 ",29926,1141878,86.1
51061,"Fauquier County, Virginia",4520,533.1306990881459," 3,059 ",1994,75165,90.8
51063,"Floyd County, Virginia",1282,237.08206686930092," 1,709 ",527,15679,93.8
51065,"Fluvanna County, Virginia",2027,393.3130699088146," 1,751 ",567,28462,92.8
51067,"Franklin County, Virginia",6179,587.8419452887538," 6,913 ",1536,55549,93.2
51069,"Frederick County, Virginia",6479,575.6838905775076," 5,658 ",2178,95994,91.8
51071,"Giles County, Virginia",1468,215.19756838905775," 2,109 ",668,16457,96.5
51073,"Gloucester County, Virginia",2619,403.64741641337383," 3,859 ",949,40057,92.2
51075,"Goochland County, Virginia",950,193.31306990881458," 1,222 ",663,27197,93.3
51077,"Grayson County, Virginia",2595,303.3434650455927," 2,580 ",824,15285,91.4
